appid,windows_req,mac_req,linux_req,required_age,awards
287310,Minimum: OS *: Windows 7 / 8 / 10 Processor: 1.8 GHz Memory: 2 GB RAM Graphics: 3D graphics card compatible with DirectX 9.0c and 256 MB VRAM DirectX: Version 9.0c Storage: 318 MB available space,,,0,
287290,"Minimum: OS: Windows® 10 Processor: Intel® Core™ 2 Duo E6700, AMD Athlon X2 2.8 GHz Memory: 2 GB RAM Graphics: NVIDIA® GeForce® 8800 GTS, AMD Radeon HD 3850 DirectX: Version 9.0c Network: Broadband Internet connection Storage: 23 GB available space Sound Card: DirectSound Support  (DirectX® 9.0c) Additional Notes: Input: Mouse / Keyboard (Recommended: Xbox 360® Controller for Windows®)",,,18,
287370,Minimum: Memory: 2GB RAM Processor: 2Ghz Intel Core2 Duo or equivalent Graphics: 512MB Direct3D 10 capable video card (GeForce 8800 GT or Radeon HD 2900XT) OS: 32bit Vista Internet: Broadband Internet connection Hard Drive: 30GB free Hard disc space,"Minimum Requirements OS OS X 10.13.5* Processor 1.8Ghz Intel RAM 8GB Hard Disk 35GB Graphics 1GB Nvidia 650M, 2GB AMD Radeon M290, Intel Iris Pro or better (see notes for more details). Internet Broadband Internet connection Input Keyboard & Mouse Additional Notes The game is supported on the following Macs. To check your Mac model and when it was released, select About This Mac from the Apple Menu on your desktop: *    All 21.5” iMacs released since Late 2013 with a 1.8GHz i3 processor or better *    All 27” iMacs/iMac Pros released since Late 2013 (Late 2012 models with Nvidia 675 or Nvidia 680 graphics are also supported.) *    All 27"" iMac Pros released since Late 2017 *    All 13” Retina MacBook Pros released since 2016 *    All 15” Retina MacBook Pros released since Mid 2012 *    All 15"" MacBook Pros released since Mid 2012 with a 1GB graphics card or better *    All Mac Pros released since Late 2013 Please note for your computer to meet the minimum requirements it must match or better all elements of the listed spec. For more detailed specifications check the Feral website. ——— The following Macs are capable of running the game but do not consistently meet the standards required for official support. *    All Mac Minis since Late 2014 *    All MacBooks released since Early 2016 *    All MacBook Airs released since Mid 2013 *    All 13"" MacBook Pros released since Late 2013 ——— Pre-10.13.5: *Users of OS X before 10.13 can access a compatible version of the game. Right click the game in Steam Library, then Properties > Betas > ‘mac-linux-1.2.8'. This is compatible from 10.10.3 to 10.12.6.Multiplayer is compatible between Mac and Linux versions only","Minimum Requirements OS Ubuntu 14.04 (64bit) or SteamOS Processor 2.6 GHz Intel Core 2 Duo or equivalent. RAM 4GB Hard Disk 35GB Graphics 1GB NVIDIA 640, Intel Iris Pro 5200 or better Internet Broadband Internet connection Input Keyboard & Mouse Additional Notes Intel GPU's require MESA version 10.5.2 or later. Nvidia cards require Nvidia driver 352.21 or later. Multiplayer is compatible between Mac and Linux versions running the same game version, only.",18,
287390,"Minimum: OS *: Windows Vista, 7 or 8 (64-bit only) Processor: Dual Core CPU (2.2+ GHz Dual Core CPU or better) Memory: 2 GB RAM Graphics: DirectX 10, Shader Model 4 compliant graphics cards (GeForce 8800 GT 512 MB, GeForce GTS 250, etc) DirectX: Version 10 Storage: 10 GB available space Additional Notes: 64-bit only",Minimum: OS: OS X 10.9.5 Mavericks or newer Processor: 3.2 GHz Intel Core i5 Memory: 8 GB RAM Graphics: Radeon HD7950 3GB / NVIDIA GeForce GTX 750m 1GB Additional Notes: Notice for OS X Yosemite 10.10.5 users with an Nvidia graphics card at or above the minimum specification listed: Currently separate drivers are available to fix performance issues specifically affecting Nvidia users who are using OS X Yosemite. These drivers are currently only compatible with OS X Yosemite 10.10.5 and can be found here .,"Minimum: OS: 64-bit Ubuntu 12.04 or 14.04 or Steam OS Processor: Intel Core i5 2.7 GHz (or equivalent AMD) Memory: 4 GB RAM Graphics: NVIDIA Geforce 460 / AMD 5850 with 2GB VRAM Storage: 10 GB available space Additional Notes: Due to OpenGL 4, Intel video cards no longer supported",0,
287371,Minimum: Memory: 2GB RAM Processor: 2Ghz Intel Core2 Duo or equivalent Graphics: 512MB Direct3D 10 capable video card (GeForce 8800 GT or Radeon HD 2900XT) OS: 32bit Vista Internet: Broadband Internet connection Hard Drive: 30GB free Hard disc space,"Minimum Requirements OS OS X 10.13.5* Processor 1.8Ghz Intel RAM 8GB Hard Disk 35GB Graphics 1GB Nvidia 650M, 2GB AMD Radeon M290, Intel Iris Pro or better (see notes for more details). Internet Broadband Internet connection Input Keyboard & Mouse Additional Notes The game is supported on the following Macs. To check your Mac model and when it was released, select About This Mac from the Apple Menu on your desktop: *    All 21.5” iMacs released since Late 2013 with a 1.8GHz i3 processor or better *    All 27” iMacs/iMac Pros released since Late 2013 (Late 2012 models with Nvidia 675 or Nvidia 680 graphics are also supported.) *    All 27"" iMac Pros released since Late 2017 *    All 13” Retina MacBook Pros released since 2016 *    All 15” Retina MacBook Pros released since Mid 2012 *    All 15"" MacBook Pros released since Mid 2012 with a 1GB graphics card or better *    All Mac Pros released since Late 2013 Please note for your computer to meet the minimum requirements it must match or better all elements of the listed spec. For more detailed specifications check the Feral website. ——— The following Macs are capable of running the game but do not consistently meet the standards required for official support. *    All Mac Minis since Late 2014 *    All MacBooks released since Early 2016 *    All MacBook Airs released since Mid 2013 *    All 13"" MacBook Pros released since Late 2013 ——— Pre-10.13.5: *Users of OS X before 10.13 can access a compatible version of the game. Right click the game in Steam Library, then Properties > Betas > ‘mac-linux-1.2.8'. This is compatible from 10.10.3 to 10.12.6.Multiplayer is compatible between Mac and Linux versions only","Minimum Requirements OS Ubuntu 14.04 (64bit) or SteamOS Processor 2.6 GHz Intel Core 2 Duo or equivalent. RAM 4GB Hard Disk 35GB Graphics 1GB NVIDIA 640, Intel Iris Pro 5200 or better Internet Broadband Internet connection Input Keyboard & Mouse Additional Notes Intel GPU's require MESA version 10.5.2 or later. Nvidia cards require Nvidia driver 352.21 or later. Multiplayer is compatible between Mac and Linux versions running the same game version, only.",18,
287450,"Minimum: OS *: Windows Vista, 7, 8.1+ Processor: 1.6 Memory: 1 GB RAM Graphics: Direct X 10+ Capable GPU DirectX: Version 10 Storage: 3 GB available space Sound Card: Direct X Compatible Sound Card Additional Notes: GPU at least (Integrated HD 3000, 8600GT, etc)",,,0,Award
287600,Minimum: OS: XP 32-bit Processor: Intel Core i5 Memory: 4 GB RAM Graphics: AMD Radeon HD 6970 (1 GB VRAM) DirectX: Version 11 Storage: 2 GB available space Additional Notes: IntelHD Integrated Graphics Chips may work but are not supported,Minimum: OS: 10.6.8 Processor: Intel Core i5 Memory: 4 GB RAM Graphics: AMD Radeon HD 6970 (1 GB VRAM) Storage: 2 GB available space Additional Notes: IntelHD Integrated Graphics Chips may work but are not supported,Minimum: Processor: Intel Core i5 Memory: 4 GB RAM Graphics: AMD Radeon HD 6970 (1 GB VRAM) Storage: 2 GB available space Additional Notes: IntelHD Integrated Graphics Chips may work but are not supported,0,Award
287580,Minimum: OS: Vista / 7 / 8 / 10 Processor: Intel Core 2 or equivalent Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 256 MB VRAM (NVIDIA GeForce 6600 series / ATI Radeon 9500 series) Storage: 1 GB available space,Minimum: OS: Mac OS X 10.7 Processor: Intel Core 2 or equivalent Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 256 MB VRAM (NVIDIA GeForce 6600 series / ATI Radeon 9500 series) Storage: 1 GB available space,Minimum: OS: Linux Processor: Intel Core 2 or equivalent Memory: 2 GB RAM Graphics: OpenGL 2.0 compatible with 256 MB VRAM (NVIDIA GeForce 6600 series / ATI Radeon 9500 series) Storage: 1 GB available space,0,
287630,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7/8/10 (64-bit) Processor: Intel Core i3-2125 (3.3 GHz)/AMD FX-4100 (3.6 GHz) Memory: 4 GB RAM Graphics: 1 GB, GeForce GTX 750/Radeon R7 360 Storage: 15 GB available space Additional Notes: INTERNET CONNECTION REQUIRED FOR GAME ACTIVATION",Minimum:,Minimum:,0,
287740,Minimum: OS: XP Processor: 1GHz Memory: 1 GB RAM Graphics: 256MB DirectX: Version 9.0 Storage: 40 MB available space,Minimum: OS: 10.5.8 Processor: 1GHz Memory: 1 GB RAM Graphics: 256MB Storage: 40 MB available space,,0,Award
287720,"Minimum: OS *: Windows XP, Vista, 7, 8 Processor: 800 MHz Memory: 1 GB RAM Graphics: 512 MB DirectX: Version 9.0c Storage: 2 GB available space",Minimum: OS: OSX 10.6 Processor: 1.6 GHz Memory: 512 MB RAM Graphics: 512 MB Storage: 2 GB available space,,0,
287780,Minimum: OS: XP Processor: 2 GHz Memory: 1 GB RAM Graphics: DirectX 9.0c compatible graphics card Storage: 820 MB available space,Minimum: OS: 10.5 Processor: Intel Mac Memory: 1 GB RAM Graphics: OpenGL 2.0 compatible video card Storage: 820 MB available space,Minimum: OS: Major Linux Distributions from 2010 Processor: 2 GHz Memory: 1 GB RAM Graphics: OpenGL 2.0 compatible video card Storage: 820 MB available space,0,
287840,"Minimum: OS *: Windows® 7 SP1, Windows® 8/8.1 (32bit and 64bit), Windows® 10 (32bit and 64bit) Processor: 3.0 GHz Intel® Pentium® 4 or 1.8 GHz AMD Athlon™ 64 3000+ Memory: 2 GB RAM Graphics: nVidia GeForce 6800GT or AMD Radeon X1950 Pro (256MB VRAM with Shader Model 3.0 or higher) DirectX: Version 11 Storage: 400 MB available space Sound Card: DirectX 9.0c-compliant Additional Notes: Windows-compatible keyboard and mouse, optional Microsoft XBOX360 controller or compatible",,,0,
287900,Minimum: OS *: Windows XP Service Pack 3 Graphics: OpenGL 3.0,Minimum: OS: OS X 10.7 Graphics: OpenGL 3.0,Minimum: Graphics: OpenGL 3.0,0,
287920,Minimum: Requires a 64-bit processor and operating system OS *: Windows 7 x64 Processor: Dual Core 2.4GHz Memory: 6 GB RAM DirectX: Version 9.0 Network: Broadband Internet connection Storage: 16 GB available space,Minimum:,Minimum:,0,
287980,"Minimum: OS *: Windows 7 SP1, 8, 10 or later Processor: 2 GHz or faster processor Memory: 2 GB RAM Graphics: Shader Model 4.0 DirectX: Version 9.0c Storage: 350 MB available space",Minimum: OS: macOS High Sierra 10.13 or later Processor: 2 GHz or faster processor Memory: 2 GB RAM Graphics: Shader Model 4.0 Storage: 350 MB available space,Minimum: OS: Ubuntu 18.04 LTS or later Processor: 2 GHz or faster processor Memory: 2 GB RAM Graphics: OpenGL 3.2 Storage: 350 MB available space,0,Award
287960,Minimum: Requires a 64-bit processor and operating system OS *: Windows XP+ Processor: SSE2 instruction set support (Pentium 4 / Celeron and later) Memory: 512 MB RAM Graphics: DirectX 9 (shader model 2.0) and later Storage: 580 MB available space,Minimum: OS: Mac OS X 10.7+ Processor: Intel-based CPUs Memory: 512 MB RAM Graphics: DirectX 9 (shader model 2.0) and later Storage: 650 MB available space,Minimum: OS: Ubuntu 10.10+ Processor: SSE2 instruction set support (Pentium 4 / Celeron and later) Memory: 512 MB RAM Graphics: DirectX 9 (shader model 2.0) and later Storage: 610 MB available space,0,
288000,,Minimum: Additional Notes: Two-button mouse strongly recommended,"Minimum: OS: Ubuntu 10.10+, SteamOS+ or other Linux OS Processor: Dual Core 2 Ghz Memory: 1024 MB RAM Graphics: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work. Storage: 800 MB available space Sound Card: If you have a Soundcard then this is good xD ;)",0,
288020,"Minimum: OS *: Windows XP (or later) Processor: 2.0 Ghz Dual Core Memory: 2 GB RAM Graphics: 256 MB video card (XNA 4.0 compatible, Shader Model 2.0 or higher) DirectX: Version 9.0c Storage: 500 MB available space Sound Card: DirectX-compatible sound card Additional Notes: Xbox 360 controller supported","Minimum: OS: Snow Leopard 10.6.8, 32/64-bit Processor: 2.0 GHz Dual Core Memory: 2 GB RAM Graphics: OpenGL 3.0+, 2.1 with ARB extensions acceptable Storage: 500 MB available space Additional Notes: SDL_GameController devices fully supported","Minimum: OS: glibc 2.15+, 32/64-bit. S3TC support is NOT required. Processor: 2.0 GHz Dual Core Memory: 2 GB RAM Graphics: OpenGL 3.0+, 2.1 with ARB extensions acceptable Storage: 500 MB available space Additional Notes: SDL_GameController devices fully supported",0,
288040,Minimum: OS *: Windows 7 Processor: Intel Pentium III 800 MHz Memory: 512 MB RAM Graphics: 1024x768 High Color + DirectX: Version 9.0 Storage: 100 MB available space,Minimum: OS: OS X 10.6.8 Graphics: OpenGL 2.0 capable graphics card Storage: 500 MB available space,,0,Award
288060,Minimum: OS: Windows 10 Processor: 3rd Gen i3/AMD FX-4100 Series Memory: 4 GB RAM Graphics: GeForce 7 Series/Radeon R7 Series Storage: 2396 MB available space,Minimum: OS: 10.7 Processor: 2.6 GHz Memory: 4 GB RAM Graphics: GeForce 700 Series Storage: 2396 MB available space,Minimum: OS: Ubuntu 15.04 Processor: 2.6 GHz Memory: 4 GB RAM Graphics: GeForce 700 Series Storage: 2396 MB available space,0,Award
288080,Minimum: OS *: Windows XP Processor: Intel Pentium 4 2.8 GHz or AMD Athlon 2800+ Memory: 2 GB RAM Graphics: Video Card supporting Pixel Shader 2.0 DirectX: Version 7.0 Storage: 5 GB available space,,,0,
288100,Minimum: OS *: Windows XP or greater Processor: 1.5Ghz or greater Memory: 2 GB RAM Graphics: DX9 (shader model 2.0) capabilitie DirectX: Version 9.0c Storage: 750 MB available space,Minimum: OS: Mac OS X 10.6+ Memory: 2 GB RAM Graphics: DX9 (shader model 2.0) capabilitie Storage: 750 MB available space,,0,
288120,"Minimum: OS *: Windows 7, Windows Vista, Windows XP DirectX: Version 9.0c Storage: 500 MB available space",,,0,
288160,Minimum: OS: WindowsXP SP2 or higher Processor: 2.0 GHz Dual Core Processor Memory: 2 GB RAM Graphics: Video card with 512MB of VRAM DirectX: Version 9.0 Storage: 1 GB available space,,,0,Award
288220,Minimum: OS: Vista Processor: 1Ghz Memory: 512 MB RAM Graphics: DirectX or OpenGL compatible card DirectX: Version 9.0c,Minimum: OS: Mac OS 10.6 Processor: 1Ghz,Minimum: OS: Linux x86/x86_64 Processor: 1Ghz Memory: 512 MB RAM,0,
288140,Minimum: OS *: Windows XP Processor: 2 core duo E8400 @ 3.00 Ghz. 3.00 Ghz Memory: 4 GB RAM Graphics: DX9 compatible video card with 512MB video RAM DirectX: Version 9.0 Storage: 3 GB available space Sound Card: DirectX 9.0c compatible Additional Notes: Windows XP requires Unicode to display in menu arrows.  Also at minimum spec settings low graphics quality setting must be used in main menu,Minimum: OS: Maverick,Minimum: OS: Ubuntu,0,
288270,"Minimum: OS *: Windows XP, Vista, 7, 8, 10 Processor: 2GHz dual-core CPU or better Memory: 2 GB RAM Graphics: 512MB video memory or more. And A graphic card supporting DirectX 9 and WDDM driver. DirectX: Version 7.0 Sound Card: A sound card that supports full-duplexing required. Additional Notes: Windows 2000 is not supported.",,,0,
288260,Minimum: OS *: Windows 7 (or later) Processor: 2.0 Ghz Dual Core Memory: 4 GB RAM Graphics: 512 MB video card (Shader Model 3.0 or higher) DirectX: Version 9.0c Network: Broadband Internet connection Storage: 4500 MB available space Sound Card: DirectX-compatible sound card,"Minimum: OS: Snow Leopard 10.6.8, 32/64-bit Processor: 2.0 GHz Dual Core Memory: 4 GB RAM Graphics: OpenGL 3.0+, 2.1 with ARB extensions acceptable Network: Broadband Internet connection Storage: 4500 MB available space","Minimum: OS: Steam OS, Ubuntu, Debian Processor: 2.0 GHz Dual Core Memory: 4 GB RAM Graphics: OpenGL 3.0+, 2.1 with ARB extensions acceptable Network: Broadband Internet connection Storage: 4500 MB available space Additional Notes:",0,
288370,Minimum: OS *: Windows 7 (SP1) or Windows 8 (Please note that we only support 64 bit OSs.) Processor: Intel Core 2 Quad Memory: 4 GB RAM Graphics: DirectX 11 graphics card with 1 GB Video RAM - Nvidia Geforce GTX 460 or AMD Radeon HD 5770 DirectX: Version 11 Storage: 5 GB available space Sound Card: DirectX 9.0c Compatible Sound Card with Latest Drivers,,,0,
288420,"Minimum: OS *: Windows Vista, Windows 7, Windows 8 or Windows 10 Processor: 1.0 GHz, 32-bit (x86) processor or higher Memory: 2 GB RAM Graphics: No special requirements Network: Broadband Internet connection Storage: 200 MB available space Sound Card: DirectSound, WASAPI or ASIO",Minimum: OS: OSX v10.6.8 or higher Processor: Intel Core Duo family or higher Memory: 2 GB RAM Graphics: No special requirements Storage: 200 MB available space Sound Card: CoreAudio drivers,,0,
288470,Minimum: OS *: Windows 7/8 Processor: Intel 2GHz Core2 Duo / AMD Athlon 64 x2 2.4GHz Memory: 3 GB RAM Graphics: Radeon X1800/ Nvidia GeForce 7600GT DirectX: Version 9.0 Storage: 10 GB available space,,,0,
288500,"Minimum: OS *: Windows: Xp, Vista, 7, 8, 10, 11 Processor: 2 GHz Memory: 2 GB RAM DirectX: Version 9.0c Storage: 2 GB available space",Minimum: OS: 10.13,Minimum: OS: Any Linux Distro from 2012 or newer Processor: 2 GHz Memory: 1 GB RAM Sound Card: Any SDL_mixer compatible driver,0,
288630,Minimum: OS *: Win XP/Vista/7/8 Processor: 1.0 GHz Memory: 1024 MB RAM Storage: 600 MB available space,,,0,
288610,"Minimum: OS *: Windows: Xp, Vista, 7, 8, 10, 11 Processor: 2 GHz Memory: 2 GB RAM DirectX: Version 9.0c Storage: 2 GB available space",Minimum: OS: 10.13 Memory: 1 GB RAM,Minimum: OS: Any Linux Distro from 2012 or newer Processor: 2 GHz Memory: 1 GB RAM Graphics: Any OpenGL compatible driver Sound Card: Any SDL_mixer compatible driver,0,
